energy,state,n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,t_1,t_2,trace,densityNN,doccp,exchange,hophop,sisj,sisjNNN,r,delta,method,basis,CAS active nMO,hf smearing
-100.69960718248024,75,1.0801680934681055,0.9198985043091726,0.9198324581357307,1.0801009445384238,1.0801680955491906,0.91989946854666,0.9198314443167743,1.0801009911359492,6.551811975896863,-1.6545502744525442,8.000000000000007,9.244775376773747,1.3934485804940087,-2.1177262868990874,0.05340417652218802,-1.2523307007438935,1.1454055461618091,3.6,0.0,casci,vtz,8,0.01
-100.69960526750297,76,0.919832778687651,1.0801002050917656,1.0801675048366604,0.9198995002328285,0.9198323481402952,1.0801005012725717,1.0801672490309808,0.9198999127072559,6.551816036417147,-1.6545509227884816,8.000000000000009,9.244776806280212,1.3934489774787313,-2.1177289537535646,0.05340550432403964,-1.2523297246932708,1.1454041901518552,3.6,0.0,casci,vtz,8,0.01
-100.61032943085897,77,1.0000029366695,0.9999989789774777,0.9999978774081569,1.0000002404915127,1.000000224097281,0.9999979042231908,0.999999015587991,1.0000028225448823,6.660649059833171,-0.3621792649737563,7.999999999999993,9.163858969144412,1.3615641789055404,-2.9101514352098636,0.27880291003860846,-0.8358890246811712,1.212733535921962,3.6,0.0,casci,vtz,8,0.01
-100.58881455790416,78,1.0000007474950272,0.9999990817532385,0.9999994388152603,1.000000659954895,1.0000006883743366,0.9999994059409273,0.999999094459308,1.0000008832070002,5.81071061527455,-0.022263248378216985,7.999999999999994,8.536530692066522,1.3642963838174833,-2.2974077745106767,-0.38088978611647106,-0.9854287857612922,1.5429217050362303,3.6,0.0,casci,vtz,8,0.01
-100.47210683152717,79,1.0007129061962141,0.9992869443254939,1.0007141593388855,0.9992860196892093,1.000713212633939,0.9992870752606557,1.000714144056304,0.9992855384993027,6.046157879672972,-1.2551304389293896,8.000000000000004,9.905797884199188,1.3434810247749316,-5.05774012883032,-0.05368352932448066,0.05242059336536242,0.5980144416797922,3.6,0.0,casci,vtz,8,0.01
-100.4721066506122,80,0.9992864547076898,1.0007134229490755,0.9992864210710202,1.0007137016781817,0.9992865173582444,1.0007135871123145,0.9992862543993578,1.0007136407241037,6.046156332263845,-1.2551302931547026,7.999999999999988,9.905797473783261,1.3434807230526904,-5.057739202799853,-0.053684250075766035,0.05242023295411102,0.5980145574858977,3.6,0.0,casci,vtz,8,0.01
-100.40976610794789,81,1.0000006248228481,0.9999991041383998,0.9999996823483728,1.0000006556076348,1.0000005731228412,0.9999996811719906,0.9999991649274784,1.0000005138604326,5.895671518688612,-0.02971190267074602,7.999999999999998,9.802976005801618,1.3078078409555993,-5.6903518325022056,-0.17409681847132571,0.3944319148006983,1.6666712828366168,3.6,0.0,casci,vtz,8,0.01
-100.30873734232637,82,1.0044090991780956,0.9955892669783664,0.9955903313889511,1.0044113188997335,1.004412100698528,0.9955910989999837,0.9955885333149054,1.0044082505414347,6.176227047704611,-0.5979505815332902,7.999999999999998,9.83946135696418,1.3465140615513311,-4.136506506225861,-0.08491051933767513,-0.3916120861281144,0.12909551866444124,3.6,0.0,casci,vtz,8,0.01
-100.30873475365088,83,0.9955903165591211,1.0044089032986814,1.0044097356719035,0.9955910583806101,0.995590271530318,1.0044090337932168,1.0044096154477749,0.9955910653183744,6.176228626926581,-0.5979518569500875,8.0,9.839458638624006,1.3465150712713307,-4.136506659642189,-0.08491092741156539,-0.3916113298349071,0.12909645743328224,3.6,0.0,casci,vtz,8,0.01
-100.21941590918607,84,1.0000027753599938,0.9999994383794596,0.9999982969432812,0.9999994529971652,0.9999995480055301,0.9999982205337068,0.9999994621343951,1.0000028056464665,6.450774534377228,-0.3337744628798771,7.999999999999999,9.48547262160481,1.3995961206873664,-3.491434413523988,0.347313681765479,-0.6256509486392086,0.5044045805224464,3.6,0.0,casci,vtz,8,0.01
-100.18449270953197,85,1.000000841931707,0.9999988200158512,0.9999996377258573,1.0000006736186595,1.0000006594521,0.9999996801023463,0.9999988921457967,1.0000007950076706,5.559139584686957,-0.06845377713470711,7.999999999999989,9.208791657087097,1.3708236404252885,-3.310772241525407,-0.387448613065258,-0.6468117935090719,0.31257266375745485,3.6,0.0,casci,vtz,8,0.01
-100.05882319062815,86,1.0001929987837446,0.9998068114449397,1.0001921795962965,0.999807948843229,1.000193172375584,0.9998070633534093,1.0001919162488577,0.9998079093539286,5.824762354062336,-0.34411624378102285,7.999999999999989,10.271627524204632,1.3388519639226564,-5.80602850849021,-0.129034451452598,0.3351073731939469,0.39865062683634445,3.6,0.0,casci,vtz,8,0.01
-100.05882304140972,87,0.9998072748332264,1.000192232093014,0.9998080752314321,1.0001924308231929,0.9998072300944278,1.0001932146440518,0.9998071318319464,1.0001924104486992,5.824757670371891,-0.34411557019813455,7.999999999999991,10.271628496289528,1.3388508425309935,-5.80602636446501,-0.12903670449547766,0.3351060581601226,0.39865028316297524,3.6,0.0,casci,vtz,8,0.01
-99.78607961264412,88,1.068940509678391,0.9310652546755553,0.9310594955114468,1.0689347140309688,1.0689404923848982,0.9310653939145913,0.9310594049317396,1.068934734872412,6.563649710627509,1.3361532717486377,8.000000000000004,9.366468783418721,1.3788768025964433,-2.307547981336816,0.007965352292338515,-1.1878432051862722,1.0394034134140222,3.6,0.0,casci,vtz,8,0.01
-99.78606995416546,89,0.9310602825410663,1.0689337732689759,1.0689395930138479,0.931066349352623,0.9310604197442627,1.0689338831069133,1.0689396178889106,0.9310660810833968,6.5636491235661465,1.3361520448515125,7.9999999999999964,9.366470543358925,1.3788764446642607,-2.307549057398536,0.007966507381435246,-1.1878431071404632,1.0394025720634836,3.6,0.0,casci,vtz,8,0.01
-99.7689554142571,90,1.003763718473748,0.9962368962956275,0.9962365076272202,1.003762899692405,1.0037636728767108,0.9962373520122623,0.9962360971453365,1.0037628558766898,5.500438639092701,-0.6890642115465238,8.0,9.88625143240305,1.3097066327156113,-4.576939626694374,-0.1719469907939954,-0.1830930447535758,1.0156003506129112,3.6,0.0,casci,vtz,8,0.01
-99.7689545320171,91,0.996237644197141,1.0037614645143158,1.0037625455866954,0.9962383748553799,0.9962374951952703,1.0037617992064285,1.0037623024868876,0.9962383739578679,5.500439576339778,-0.6890619171487862,7.999999999999986,9.886252992181968,1.3097060466775765,-4.57693665326291,-0.1719467234064307,-0.18309492141403672,1.0156018399298121,3.6,0.0,casci,vtz,8,0.01
-99.52993968154266,92,1.0200923489631064,0.9798631467103027,0.9799077059694392,1.0201367896824918,1.0200925123408102,0.9798633411389563,0.9799074727584249,1.0201366824364555,5.0061114808547496,-1.220849969543232,7.999999999999987,10.123051886211666,1.23061956167849,-6.555613490465296,-0.16849157702308937,0.7470437736797311,1.0896122030998985,3.6,0.0,casci,vtz,8,0.01
-99.52993932711291,93,0.9799083017800092,1.0201355402167458,1.0200919159998114,0.9798642159904518,0.9799085870223985,1.020136284764296,1.0200911767265728,0.9798639774997097,5.006111086536318,-1.2208539937383116,7.999999999999995,10.123052522103235,1.2306193711808298,-6.555613559678594,-0.16849121738780856,0.7470436493134888,1.0896124912862735,3.6,0.0,casci,vtz,8,0.01
-99.4683116850977,94,1.0002494764628032,0.9997503192302037,1.0002474789811098,0.9997527055925929,1.0002493218967285,0.9997509171803429,1.0002470059979194,0.9997527746582964,5.22786711624516,-0.49759386391603894,7.9999999999999964,9.892084387374643,1.286116860862076,-4.468925952125887,-0.26607760625417676,-0.23855812078071748,0.6504857522059386,3.6,0.0,casci,vtz,8,0.01
-99.46831167974867,95,0.9997528239763617,1.0002469750472402,0.9997507398715203,1.0002494634334003,0.9997527791591928,1.0002472993702476,0.9997504485427406,1.000249470599293,5.227865192069732,-0.4975940305938267,7.9999999999999964,9.89208529176576,1.2861164110982344,-4.468926988783755,-0.26607750200389696,-0.2385578285495622,0.6504845768380513,3.6,0.0,casci,vtz,8,0.01
-99.46161446251935,96,1.000000477063287,0.9999991981245866,0.9999997310723858,1.0000006167805593,1.0000005976618207,0.999999677548814,0.9999992612260267,1.0000004405225182,5.236740376421472,-0.6864797683350227,7.999999999999998,9.609855278112235,1.346524952899184,-5.895652136782803,-0.15597628608895509,0.5453622488633424,0.45973791189560353,3.6,0.0,casci,vtz,8,0.01
-99.29754814603413,97,1.013083038214999,0.9869170864081043,0.986916801273864,1.013083094773981,1.0130832087026613,0.9869169608573127,0.9869169610920729,1.0130828486769923,5.303821771572821,-0.41648919599947287,7.999999999999987,9.73638705355148,1.366624879170501,-4.554966400523363,-0.0888133647934254,-0.1566135631261889,0.667521832139445,3.6,0.0,casci,vtz,8,0.01
-99.29754741049365,98,0.9869180688261177,1.0130814162669326,1.0130823206119768,0.9869181780824972,0.9869180323582316,1.013082208024549,1.0130814696754256,0.9869183061542557,5.303815787215036,-0.41649038054019666,7.999999999999986,9.73638834170994,1.3666241902302267,-4.5549721975088815,-0.08881856887422893,-0.15661098667304407,0.667519962972771,3.6,0.0,casci,vtz,8,0.01
-99.2948138275035,99,1.012328409855112,0.9876688697638545,0.9876715628612662,1.0123311676505247,1.012329115013522,0.9876696358911786,0.9876708750749121,1.0123303638896317,5.138689257623652,-0.9082287639096243,8.000000000000002,10.116103908525272,1.2388139188289118,-5.23781134021116,-0.08162768930169553,0.0898796929742618,0.4741644967010088,3.6,0.0,casci,vtz,8,0.01
-99.29481256593432,100,0.9876716672878063,1.0123289336339791,1.0123281460352795,0.9876712131406458,0.9876730953555092,1.0123299504893095,1.0123271234797726,0.9876698705776884,5.138691666423578,-0.9082307193617878,7.99999999999999,10.116100956053096,1.238814951709141,-5.237810978993547,-0.08162681136762509,0.08988025048349979,0.4741667918913284,3.6,0.0,casci,vtz,8,0.01
-99.22912863735274,101,1.0000013996715325,0.9999996106601063,0.9999991430572337,0.9999998201916955,0.9999998772836193,0.9999991285345107,0.9999996107732578,1.0000014098280352,5.233334308726167,-1.0356181798208572,7.999999999999991,10.05989243168317,1.2693346351591168,-5.0456987976181855,-0.1331840203979849,0.007876290888299997,0.814039158260222,3.6,0.0,casci,vtz,8,0.01
-99.18649191311854,102,1.0000018499191299,0.9999986567358651,0.9999984526744421,1.0000010019740646,1.0000010548073637,0.9999984160129025,0.9999986138330624,1.0000019540431593,5.182314280512578,-0.6198262600148728,7.999999999999989,10.107483753039242,1.2622962531497899,-5.121506980204823,-0.17639907129685006,0.03388255184260114,0.9545507419905845,3.6,0.0,casci,vtz,8,0.01
-99.08838233701833,103,1.0013725404664036,0.9986272798373668,1.001371349910541,0.9986288180296254,1.0013726514008978,0.9986275105226756,1.0013711608999012,0.9986286889325828,4.566266381122642,-1.9606738694005108,7.999999999999995,10.062549656320769,1.244166462562536,-6.224119055826389,-0.22117967668419397,0.5964221138330019,1.2091463102545963,3.6,0.0,casci,vtz,8,0.01
-99.08838232837391,104,0.9986291926919043,1.0013710447226787,0.9986268439906795,1.001372932925971,0.998629032695251,1.0013707174969295,0.9986271342005748,1.0013731012760116,4.5662688519828905,-1.9606761248977644,8.0,10.06254819509778,1.2441673271784535,-6.224119215624481,-0.22117950179039753,0.5964225590377961,1.2091465836874136,3.6,0.0,casci,vtz,8,0.01
-99.0538340050954,105,1.0000006030436408,0.9999991133201348,0.9999994628619893,1.0000008199286852,1.0000008318026112,0.9999994225802418,0.9999991694962471,1.0000005769664462,4.927118372129194,-0.7586132744528968,7.9999999999999964,10.390702794429126,1.3411784191680571,-6.905372489433045,-0.16698187283130247,0.8550105461092415,0.28590019845018555,3.6,0.0,casci,vtz,8,0.01
-98.96923256114886,106,1.000827250140809,0.9991724613860855,1.0008220869158602,0.999178046901695,1.0008276630738637,0.9991728067974586,1.0008216764999047,0.9991780082843167,5.556728271921527,0.4614336732216251,7.999999999999993,10.034109418312386,1.2696605800286107,-4.565135629791549,-0.0020178116068469004,-0.22595953968232174,0.9121539936590636,3.6,0.0,casci,vtz,8,0.01
-98.96923237364476,107,0.9991837399544636,1.0008160231375964,0.9991670894516458,1.0008331521890383,0.999183772526067,1.000816370918708,0.999166762437696,1.000833089384784,5.556730513921976,0.4614343693919208,7.999999999999999,10.034108531767103,1.269661296765449,-4.565137132126135,-0.0020179696226754274,-0.22595856687870797,0.912153820006063,3.6,0.0,casci,vtz,8,0.01
-98.94154267456457,108,1.0009729988617417,0.9990271425824506,1.000971888535398,0.9990278622062447,1.0009732403383578,0.9990265915394243,1.0009725696414695,0.9990277062949013,5.323058565945254,-1.8075660769724968,7.999999999999988,9.212186986033723,1.3775378689770623,-2.1777379823132006,0.14930133821727104,-1.2141777553518303,1.247799885222165,3.6,0.0,casci,vtz,8,0.01
-98.94154171405144,109,0.999030896396037,1.000969047829946,0.9990235005643063,1.0009766071574715,0.999031212231579,1.0009687521572208,0.9990238619546854,1.000976121708749,5.323056710512925,-1.8075687077577676,7.999999999999995,9.212188662418587,1.3775371139055008,-2.1777363937931336,0.1493007898134388,-1.2141789687080802,1.2478008319735954,3.6,0.0,casci,vtz,8,0.01
-98.91509632849962,110,0.9999931084603935,1.000006714052402,1.0000072216145088,0.9999931037336769,0.9999930816145621,1.0000070534637309,1.000006670560005,0.9999930465007029,4.808221132377044,-0.755099382737537,7.999999999999982,9.706749192910761,1.2836631691369857,-4.067444929355393,-0.2815939355099327,-0.39296483354999423,0.752801888584957,3.6,0.0,casci,vtz,8,0.01
-98.90652811747329,111,0.9999977795699189,1.000001770166186,1.000001564826312,0.9999989044668589,0.9999987691007186,1.0000013677232014,1.0000021088789595,0.9999977352678404,4.968398856067512,-1.3680692237588108,7.9999999999999964,10.15171347649853,1.3005283660217122,-5.130424186723557,0.05876037829177932,0.027283724237146423,0.3584568263390745,3.6,0.0,casci,vtz,8,0.01
-98.8889539958889,112,0.9999987241158916,1.0000012007785026,1.0000012262270823,0.9999989106994137,0.9999988933406716,1.0000012303906924,1.0000010980564351,0.9999987163913082,4.878737115975837,-0.45443140157557127,7.9999999999999964,9.851529568448715,1.2988722086858762,-4.218793967435567,-0.4043346764743483,-0.35348540839439546,0.9536429843041452,3.6,0.0,casci,vtz,8,0.01
-98.81708927398833,113,1.0210806735994744,0.9789192869427095,0.9789199956502508,1.021079985008341,1.0210792715320658,0.9789190810169016,0.978920037051706,1.0210816691985463,5.0398537765110545,-0.1358603002292364,7.999999999999996,10.267755634683176,1.2561870359131446,-5.440757952397083,0.04153018957704129,0.15344006752774686,0.3169089650508923,3.6,0.0,casci,vtz,8,0.01
-98.81708749943391,114,0.978920921410628,1.0210794351250145,1.0210788085858242,0.9789208807526685,0.9789216397188214,1.0210796950777357,1.0210784640868917,0.9789201552424105,5.0398650149371615,-0.13585740722257783,7.999999999999995,10.267751399220458,1.2561887937813465,-5.440748215697607,0.04153718259280635,0.15343625804368877,0.3169140129817871,3.6,0.0,casci,vtz,8,0.01
-98.7624255338829,115,0.9923964971162812,1.0069275431563414,1.0076034592872487,0.9930724375611346,0.9923969414844813,1.006927816831606,1.0076031111248347,0.9930721934380669,4.488182473397342,-0.8347281707476195,7.999999999999995,10.907137899334067,1.229678677728122,-7.801394976606443,-0.20778385925878048,1.1739130134697044,0.7125877886911574,3.6,0.0,casci,vtz,8,0.01
-98.76242552904294,116,1.0076041792650523,0.9930710958635051,0.9923958668452311,1.006928877041124,1.0076044264047024,0.9930715148745662,0.9923954493493804,1.0069285903564267,4.4881810401174045,-0.8347318282152476,7.999999999999988,10.907137492415476,1.2296785111549822,-7.801394640838976,-0.20778479415849876,1.173912947315619,0.7125863280952676,3.6,0.0,casci,vtz,8,0.01
-98.67442360301384,117,1.0229458510915554,0.9770529749530664,0.9770541291691832,1.0229470226735367,1.0229465070439123,0.9770536416866424,0.9770534751222816,1.0229463982598244,4.709733618808027,-0.25055189752774926,8.000000000000004,10.716356845556968,1.2350351249414058,-7.0164705074311975,-0.2023454594962812,0.829146042326357,0.5375941178948724,3.6,0.0,casci,vtz,8,0.01
-98.67441953083106,118,0.9770555928675531,1.022944873552087,1.0229444377660575,0.9770551755052443,0.9770554528734636,1.0229449958467884,1.0229445961186048,0.9770548754701861,4.709729317181081,-0.2505458152083392,7.999999999999985,10.716353770565904,1.2350353018459879,-7.016473084280786,-0.2023482687243793,0.8291480994989171,0.5375917042570164,3.6,0.0,casci,vtz,8,0.01
-98.64486014828957,119,1.0000005201275974,0.9999999405004004,0.9999998037291362,0.9999996752772229,0.9999997922669082,0.9999999326359725,0.9999999688204347,1.0000003666423212,4.8729563207756,-0.3242946761765989,7.999999999999993,10.087241572775373,1.2942937735437887,-5.411909290092842,-0.2657201615081974,0.18414425185257788,0.19647185926650856,3.6,0.0,casci,vtz,8,0.01
-98.57492558403855,120,0.9999998470648073,0.9999999747000872,1.0000008667870985,0.9999993084717904,0.9999996224402179,1.0000010633183467,0.9999997679797945,0.9999995492378506,5.588035776501179,-0.49817845070528544,7.999999999999993,10.383953162183163,1.301257568431441,-4.761994861334428,0.38133899092325063,-0.21499085987857658,0.8583808597135811,3.6,0.0,casci,vtz,8,0.01
-98.5535617669331,121,1.000001628525335,0.9999982988113765,0.9999984501207784,1.00000153131244,1.0000017488745825,0.9999984179601844,0.999998405615279,1.000001518780004,5.60823788002846,-0.025405417474329856,7.999999999999979,10.013921857941789,1.3111136836068293,-4.372359628712447,0.3575211263719652,-0.31730065012922415,0.8053104252987612,3.6,0.0,casci,vtz,8,0.01
-98.49290295994292,122,1.0017393164940116,0.9982598272236094,1.0017407336393291,0.9982599936953749,1.0017397408715558,0.9982613041863606,1.0017393433904713,0.998259740499275,5.194677804116022,-0.3940982840034839,7.9999999999999885,9.188257188519653,1.331652310724977,-3.0188922294878546,-0.03286540936863568,-0.7876181823859862,1.2701434313881828,3.6,0.0,casci,vtz,8,0.01
-98.49290258849237,123,0.9982587914415435,1.0017413355697835,0.9982620925226802,1.001737820587954,0.998258159678965,1.001741737624773,0.9982620849153161,1.001737977658978,5.194673360711217,-0.39410287685055617,7.999999999999993,9.188257390802368,1.3316515365071167,-3.0188928405160307,-0.032866061616270724,-0.7876179274425765,1.2701426493763845,3.6,0.0,casci,vtz,8,0.01
-98.46272178026425,124,1.0000007617288436,0.9999990039769517,0.9999997937296006,1.000000461175888,1.0000005389514866,0.99999972649169,0.9999991961178283,1.000000517827711,4.015715169384713,-0.3577967477903791,8.0,10.622457789274538,1.1911811061916853,-7.03274087066414,-0.46071160995935834,0.8607559880134351,0.4280041578130678,3.6,0.0,casci,vtz,8,0.01
-98.4379008892868,125,0.999999440557817,1.0000006675214648,1.0000006911145696,0.9999994710859978,0.9999993582656088,1.0000005434946984,1.0000007631134342,0.9999990648464027,4.011299296947206,-2.6107138388734104,7.999999999999993,10.40708827629317,1.1980782788360036,-7.246469361678426,-0.2172383193909384,1.0214626117659207,0.5598368836816299,3.6,0.0,casci,vtz,8,0.01
-98.36717275010626,126,1.0560857429104547,0.9439100547418666,0.9439138918440038,1.0560901784941708,1.0560861271061948,0.9439098264513334,0.9439140649415775,1.0560901135104,4.115766907181383,-1.8608214911412702,8.000000000000002,10.543533320549013,1.2200877477359326,-6.940719261548912,-0.2831653916899513,0.8344763006372021,0.2521437976850286,3.6,0.0,casci,vtz,8,0.01
-98.36716771808574,127,0.9439155555663624,1.0560884415530052,1.0560845855674514,0.9439114338702169,0.943915516772067,1.056088694489203,1.056084376457836,0.9439113957238732,4.115768155978618,-1.8608090014227834,8.000000000000014,10.543531836004991,1.2200874539426574,-6.94069946318962,-0.28316770170115807,0.8344667725935622,0.2521435349482042,3.6,0.0,casci,vtz,8,0.01
-98.33294579159536,128,1.004820302748189,0.9951786094097016,0.995179987458378,1.0048210511278546,1.0048199758207201,0.9951788402957923,0.9951798249665329,1.00482140817283,4.22744458838554,-0.021423001480191474,7.999999999999999,9.659667402278178,1.1775398167095035,-5.216658975934264,-0.45762497559376925,0.19341263739758707,1.8198339940316266,3.6,0.0,casci,vtz,8,0.01
-98.33294251546533,129,0.9951826707048964,1.0048181122129378,1.0048176292856992,0.9951816774100796,0.9951826445664973,1.004818600853512,1.004817066083847,0.9951815988825231,4.227448645280154,-0.02142856942931298,7.999999999999992,9.659666419640923,1.177540841736356,-5.216661464509398,-0.45762322146834844,0.19341412734446906,1.8198363419105,3.6,0.0,casci,vtz,8,0.01
-98.28714761736211,130,1.0036691939444915,0.9963304321616406,1.0036662119639188,0.9963340787594013,1.003670708778377,0.9963294590345979,1.0036671426476178,0.9963327727099573,5.085259473743084,-0.2790461689288195,8.000000000000004,9.882642214418244,1.3301514739438913,-3.97156622766625,-0.03952867199193554,-0.48487743977143527,0.41835407634495914,3.6,0.0,casci,vtz,8,0.01
-98.2871475894992,131,0.9963319880830117,1.0036680938895242,0.9963313098052231,1.0036686339763556,0.9963319697725743,1.0036679517142462,0.996331353178753,1.0036686995803077,5.085262621633639,-0.2790537335094461,7.999999999999996,9.882640647398297,1.3301528283266948,-3.9715687965921975,-0.03952926568588931,-0.4848757635534753,0.41835524986987593,3.6,0.0,casci,vtz,8,0.01
-98.24774031435409,132,1.0000474421309162,0.9999527164510867,1.000044668276066,0.9999552364487188,1.0000476903025675,0.9999521690290412,1.0000452608061694,0.9999548165554237,4.027667536300077,-1.7584450228695543,7.999999999999989,10.828811984986366,1.2586943847100125,-7.469835585902736,-0.2161797231350021,1.0277147967047773,0.33977698574852844,3.6,0.0,casci,vtz,8,0.01
-98.24774029442398,133,0.9999543032501069,1.0000457509593486,0.9999527415949703,1.000047142614831,0.9999546261146222,1.000045172149803,0.9999533545057826,1.0000469088105242,4.0276627685588275,-1.7584414560567363,7.9999999999999885,10.828815630636832,1.2586930700464558,-7.469837336946727,-0.216182179985329,1.0277147608141548,0.339777368538573,3.6,0.0,casci,vtz,8,0.01
-98.22670651138456,134,1.064248246477863,0.9357528551521639,0.935751907390423,1.0642469919962294,1.064248395777899,0.9357533533103326,0.935751466637464,1.0642467832576203,4.9461712287246264,-1.4875392443353006,7.9999999999999964,8.932050498352904,1.4365468552131795,-2.5519839184881805,0.6966457145190256,-0.9570206653441364,1.1710501481054065,3.6,0.0,casci,vtz,8,0.01
-98.22670077932811,135,0.9357531630454002,1.0642456713156614,1.0642469346942036,0.9357542280369522,0.9357529597469385,1.0642457693675464,1.0642468548956732,0.9357544188976317,4.946175885089298,-1.4875289852132054,8.000000000000007,8.932050290990238,1.4365474244317507,-2.5519853324068764,0.6966531142445648,-0.9570199065441213,1.1710477948283766,3.6,0.0,casci,vtz,8,0.01
-98.21880039939096,136,1.0105442769558768,0.9894559705878023,0.9894560553044267,1.0105437003139728,1.0105441756788154,0.9894566564695588,0.9894553380694311,1.0105438266200975,4.637275916213692,-0.49349268750550335,7.999999999999981,9.994666794266434,1.2550729582102502,-4.6821033718705625,-0.08766124725202618,-0.15761501263132704,0.6701627210086994,3.6,0.0,casci,vtz,8,0.01
-98.21879896702183,137,0.9894584366272999,1.010540930863221,1.0105424791002775,0.9894584282353982,0.9894575493739222,1.0105418182316885,1.010541466786596,0.9894588907815902,4.6372726059564515,-0.49349314471877315,7.999999999999995,9.994669419735445,1.25507164867654,-4.682105099727899,-0.08766150327522536,-0.15761480506991166,0.6701645584916411,3.6,0.0,casci,vtz,8,0.01
-98.18793329707684,138,1.0048111633380867,0.9951883554883434,1.0048108930403414,0.9951898391629665,1.0048113294680672,0.9951889752522822,1.004810084190529,0.995189360059374,5.079832474830051,-0.35883018705764186,7.999999999999989,9.580365584627451,1.3462803656744222,-3.1575144604835046,-0.02223949722678992,-0.8163341659151103,0.3551306243180703,3.6,0.0,casci,vtz,8,0.01
-98.18793307451149,139,0.9951908358374165,1.0048094022268197,0.9951883156775051,1.0048114045079113,0.9951895903639852,1.0048096402561897,0.995187932226035,1.0048128789041382,5.079825747515427,-0.35882571657160567,8.0,9.580364854520234,1.346279203597819,-3.157514446179748,-0.022242081059672764,-0.8163339905401847,0.35512987417066244,3.6,0.0,casci,vtz,8,0.01
-98.14320749763479,140,1.0563539841137266,0.9436392078287006,0.9436468274294636,1.0563600797836727,1.0563534494926174,0.9436401686009038,0.9436458158645127,1.0563604668863884,4.249136881180956,-1.0403275085681594,7.999999999999986,9.714070487069366,1.270936856301183,-4.973046536115939,-0.32662942559684127,0.05800564629062799,0.7324301873080165,3.6,0.0,casci,vtz,8,0.01
-98.1432016528791,141,0.943646579100532,1.0563599858514305,1.0563535825374037,0.9436399339907601,0.9436466294744196,1.0563603102884251,1.0563531614440804,0.9436398173129432,4.2491297192185655,-1.040326664091707,7.999999999999995,9.714075544670985,1.270935363879377,-4.973075156897351,-0.32663162924969685,0.05801869228092893,0.7324282596427543,3.6,0.0,casci,vtz,8,0.01
-98.07296933603428,142,1.0316066674431308,0.9683970644527229,0.9683937788968686,1.0316024523742873,1.0316065860933585,0.9683977233193319,0.9683931647737088,1.0316025626465835,3.919305008190401,-1.9761083573477538,7.999999999999993,10.75374362307377,1.2321842359737432,-7.224153348535557,-0.26069762951229813,0.9236407684993361,0.3396276588417221,3.6,0.0,casci,vtz,8,0.01
-98.07296609205949,143,0.9683960516698948,1.031600479555305,1.031603374553189,0.9683999029542217,0.9683961934416476,1.0315994710891676,1.031604475720945,0.968400051015604,3.919310190702057,-1.9760906625150312,7.999999999999975,10.753729918787622,1.2321841539769745,-7.2241057551949215,-0.2606994182378483,0.9236203979005553,0.33962837159441583,3.6,0.0,casci,vtz,8,0.01
-98.03483860529877,144,1.0000012719822307,0.9999990382528825,0.9999986923553513,1.000001206858876,1.0000007051986262,0.9999986582659517,0.9999991522859135,1.0000012748001543,4.797858954804207,-0.006909159434755775,7.999999999999986,10.910255840084808,1.1853245527918443,-6.632275974138894,0.1276032301931468,0.5885740270482446,0.7799428737554123,3.6,0.0,casci,vtz,8,0.01
-98.00320399529467,145,1.000600456966279,0.999398862397754,1.000599067995842,0.9994015933278554,1.0006013534871459,0.9993994139146685,1.000598475309312,0.9994007766011304,3.818801725340823,-0.8409242772921072,7.999999999999988,11.028956497135331,1.1017584226112205,-8.00583372953379,-0.23848288661889205,1.245677740483063,0.8540867305026842,3.6,0.0,casci,vtz,8,0.01
-98.00320395852883,146,0.999400466110252,1.0005990022156324,0.9993998791996097,1.000600727782682,0.9994008115103756,1.0005998340656386,0.9993990091452618,1.0006002699705445,3.81880301831257,-0.8409251830650604,7.9999999999999964,11.028951325629926,1.1017597706081466,-8.005829841374275,-0.2384836166668281,1.2456770892796558,0.8540900563596079,3.6,0.0,casci,vtz,8,0.01
-97.8639112662125,147,1.0000002796819918,0.9999974679990291,1.0000038237290392,0.9999984199604413,0.9999985968852483,1.0000038365979145,0.9999973666157513,1.0000002085305795,4.86704263959653,-0.5437359988989492,7.999999999999995,9.294413243199175,1.4215025584656134,-3.5764210576417277,0.9037098868761098,-0.5353927819789299,0.9937757528284268,3.6,0.0,casci,vtz,8,0.01
-97.86033291349105,148,1.0359475067197255,0.9640501311011032,0.9640526648290442,1.035949707272377,1.0359475459599228,0.9640505691604109,0.9640522405047094,1.0359496344527002,3.9346980388254735,-1.2062871935506734,7.999999999999993,10.578086439946077,1.2349129598843096,-6.44344250659141,-0.3809316532601962,0.5771996433091859,0.23393227874350053,3.6,0.0,casci,vtz,8,0.01
-97.86032815675577,149,0.9640507848463953,1.0359524420157582,1.03594537538474,0.9640514625625605,0.9640534986300235,1.0359474938548923,1.0359502026875775,0.9640487400180391,3.9346923661941187,-1.2062998124602367,7.999999999999986,10.578100634829566,1.2349131362026435,-6.443490052156955,-0.3809311745948165,0.5772198673710858,0.23392653815392772,3.6,0.0,casci,vtz,8,0.01
-97.85996093028423,150,1.0000273456601443,0.9999735586688645,0.9999728483833821,1.0000262754514475,1.0000266945842626,0.999973248042767,0.9999729829332527,1.0000270462758716,3.948356823478334,-1.149493554142782,7.999999999999992,10.36611544933686,1.1557958959024293,-6.521508001654846,-0.1933185699472202,0.6692251384932085,1.0538965129077593,3.6,0.0,casci,vtz,8,0.01
